t,theta_true,y_clean,y_observed,standard_prediction,fleet_prediction,fleet_disagreement,damage_mask,scar_mask
1.3419038698314578,1.458073596759029,0.9347435654279221,0.8995675473107342,0.9893702896853898,0.943433580588972,0.00893763370788142,False,False
1.3698602004529465,1.4883638880826444,0.9187824224167129,0.8625989969611779,0.9773361777580939,0.913784974082051,0.011790311539265685,False,False
1.3978165310744353,1.5186488874691353,0.9022874497335182,0.9239664639229554,0.9645467984078857,0.942218814795849,0.0038709637945613107,False,False
1.425772861695924,1.548928491250821,0.8853469720142993,0.8717340421170257,0.9510724249868339,0.9028705763807638,0.007757005187599086,False,False
1.4537291923174127,1.5792025960200502,0.868047800690811,0.8925073187088136,0.9369835818037053,0.9098745583589207,0.004304177247449914,False,False
1.4816855229389014,1.6094710986341614,0.8504748104280089,0.8214302948839177,0.9223507410530258,0.8573946585499921,0.009937616349175282,False,False
1.5096418535603902,1.6397338962204309,0.8327105290956207,0.8468447166984192,0.9072440219849763,0.8682178417034458,0.005877450286403019,False,False
1.5375981841818789,1.6699908861810058,0.8148347432620414,0.8107305646382684,0.891732893566935,0.8385284604398675,0.007917574156381169,False,False
1.5655545148033676,1.700241966197823,0.7969241211135542,0.7833435895784958,0.8758858818714558,0.814813332863251,0.009012143719288324,False,False
1.5935108454248563,1.7304870342375163,0.7790518546074408,0.8238808495346785,0.8597702834043478,0.8358800834865128,0.0034530273190180316,False,False
1.6214671760463448,1.7607259885563098,0.7612873225643398,0.7850448600027227,0.8434518855603709,0.8048248103776154,0.005698537113824176,False,False
1.6494235066678335,1.7909587277048966,0.7436957762938138,0.7237712220477908,0.8269946953630067,0.7580998695908012,0.00963126197664621,False,False
1.6773798372893223,1.8211851505333048,0.7263380492280456,0.7189582072554512,0.8104606776089273,0.7488451063201993,0.008365690264206804,False,False
1.705336167910811,1.8514051561957505,0.7092702919125906,0.6838162412059136,0.7939095034973118,0.7207365796017018,0.009871635512838484,False,False
1.7332924985322997,1.8816186441554767,0.6925437335707824,0.6829756533329207,0.777398310779232,0.7159451306608635,0.008703181762036716,False,False
1.7612488291537884,1.9118255141895801,0.6762044713204278,0.6105538099252471,0.7609814764131215,0.6658052019457403,0.01270032600034765,False,False
1.7892051597752772,1.9420256663938238,0.6602932879785767,0.6463311948391484,0.7447104026590619,0.6830639690614522,0.008991059532485857,False,False
1.8171614903967659,1.9722190011874403,0.644845499243111,0.6361021369125034,0.7286333174874925,0.6711699186435218,0.008307029291364953,False,False
1.8451178210182546,2.0024054193179186,0.6298908308894656,0.6526735330503048,0.712795090117212,0.6748998766420943,0.005363887798826128,False,False
1.8730741516397433,2.0325848218657825,0.6154533264676999,0.6081572383250564,0.697237062433437,0.6436780420575322,0.0076094851464241775,False,False
1.901030482261232,2.0627571102493585,0.6015512858302073,0.6150841999206321,0.6819968969694892,0.6423608792816892,0.005835768279385922,False,False
1.9289868128827208,2.09292218622953,0.5881972346643324,0.5974514520311542,0.6671084420656762,0.6282521160877982,0.00610268520436269,False,False
1.9569431435042095,2.123079951914487,0.5753979250478598,0.5222816038985499,0.6526016147463944,0.5842916727535158,0.009658695329113565,False,False
1.984899474125698,2.1532303097644614,0.5631543668895518,0.5682891479451784,0.6385023017817277,0.6029418047278051,0.0059913013774767765,False,False
2.0128558047471867,2.1833731625964616,0.551461889962382,0.6014317594597417,0.6248322793231433,0.6125194532249023,0.0020349495380858618,False,False
2.0408121353686757,2.2135084135889964,0.5403102360846563,0.501284793981138,0.6116091514246277,0.5622275218744079,0.008026180233125235,False,False
2.068768465990164,2.2436359662867926,0.5296836808545631,0.500244050321997,0.5988463076810586,0.5554594481044182,0.006998526549054751,False,False
2.096724796611653,2.2737557246055204,0.5195611841975906,0.5204564421508432,0.5865529001351433,0.5573509993449648,0.004797357431869709,False,False
2.1246811272331416,2.303867592836503,0.5099165688444648,0.495721269067491,0.5747338395231678,0.5425793449678262,0.005367974326009217,False,False
2.15263745785463,2.3339714756514387,0.5007187257204223,0.528844095879391,0.5633898108484403,0.5492102270162741,0.0024650123512719446,False,False
2.180593788476119,2.364067278107127,0.49193184509551485,0.45994170178580973,0.5525173081900399,0.5198280477098318,0.005520032180645562,False,False
2.2085501190976076,2.39415490565019,0.4835156722208396,0.4794887291434635,0.5421086885735824,0.5208666099861637,0.0038589862037441414,False,False
2.2365064497190965,2.424234264121824,0.47542578605775604,0.49146643631376347,0.5321522446505824,0.518442051259441,0.002478477154896408,False,False
2.264462780340585,2.454305259762545,0.46761389959691163,0.44775158850699975,0.5226322958539142,0.5002482513088959,0.003994576044993425,False,False
2.292419110962074,2.4843677992169684,0.4600281801617651,0.453166693757366,0.5135292976192002,0.49673327703761205,0.003184968545173694,False,False
2.3203754415835625,2.5144217895386043,0.45261358799789075,0.4793314204591486,0.5048199681860043,0.4978451288967076,0.0013749526445395732,False,False
2.3483317722050514,2.544467138194688,0.4453122313650464,0.47688541871910983,0.49647743241879366,0.4913305634688639,0.0010097248282502913,False,False
2.37628810282654,2.5745037530710397,0.43806373627435047,0.44320960674273896,0.4884713820160568,0.47798254858447775,0.0021062527835734035,False,False
2.404244433448029,2.6045315424769746,0.43080562894822877,0.40702043581880365,0.4807682514070324,0.46453818999785457,0.0031247247409907364,False,False
2.4322007640695174,2.63455041515026,0.42347372902643954,0.4497958554351929,0.47333140856950245,0.4683050302981229,0.0010390620892168911,False,False
2.4601570946910063,2.6645602802621386,0.4160025514976989,0.4392379916011405,0.46612135993927895,0.46051526552490274,0.0011395167176992682,False,False
2.488113425312495,2.6945610474224178,0.4083257153033535,0.4123053750146255,0.45909596852268486,0.4495866441493591,0.001893821951747976,False,False
2.5160697559339833,2.724552626684648,0.4003763565372582,0.42970181068595925,0.4522106842676654,0.4477431933235955,0.000913960433924832,False,False
2.5440260865554722,2.7545349285513976,0.392087544154478,0.3842348142548211,0.4454187856974765,0.4340784104165307,0.00241339294432269,False,False
2.5719824171769607,2.78450786397964,0.38339269610043236,0.3588829846013656,0.4386716317633277,0.4234681719637786,0.003208377812721458,False,False
2.5999387477984497,2.814471344386274,0.37422599378137206,0.3334859129562785,0.43191892282915767,0.41274844201743155,0.004110788763377227,False,False
2.627895078419938,2.8444252816537934,0.364522792816154,0.3855589271209625,0.4251089696630398,0.41696356959660663,0.0016832428612306716,False,False
2.655851409041427,2.874369588136133,0.35422002803755503,0.3272618678846459,0.4181889692757149,0.39872415770847264,0.004242267957129536,False,False
2.6838077396629156,2.9043041766647084,0.3432566107481463,0.3355286323346434,0.41110528641760274,0.39448164984107215,0.003680921755419564,False,False
2.7117640702844046,2.9342289605546936,0.33157381628013416,0.36984250620114284,0.4038037395214157,0.39561158810592956,0.0016860227892126212,False,False
2.739720400905893,2.964143853611545,0.3191156599596643,0.3147696190058601,0.39622988985834845,0.3742983688581231,0.004727838662648309,False,False
2.767676731527382,2.994048770137839,0.30582925963279234,0.3371822280264154,0.3883293326617862,0.3740181770863328,0.0030300631972936254,False,False
2.7956330621488705,3.023943624940434,0.29166518297172483,0.2706226299545409,0.38004798896363534,0.3444460593020827,0.007968583340350527,False,False
2.8235893927703595,3.053828333338032,0.2765777778449526,0.2795868798014783,0.37133239688476755,0.3385506012987273,0.006951506644296279,False,False
2.851545723391848,3.0837028111691684,0.26052548410283727,0.26445712849168307,0.362130001122699,0.3244747412646691,0.008200320317360205,False,False
2.8795020540133365,3.113566974800709,0.24347112520037545,0.21459922345075444,0.3523894393864952,0.290253430029508,0.013593338575836195,False,False
2.9074583846348254,3.143420741136914,0.22538217815112618,0.20420770307540548,0.34206082454096487,0.27478843300885014,0.014280557658082477,False,False
2.935414715256314,3.1732640276291413,0.20623102038079394,0.23157817309224396,0.331096021239437,0.28148070330132613,0.01003110031924448,False,False
2.963371045877803,3.2030967522862914,0.18599515212652368,0.22785761520973968,0.31944891584674184,0.2697089710141056,0.009503411180285665,False,False
2.9913273764992914,3.2329188336860697,0.16465739311004296,0.17425673230995972,0.3070756784813312,0.22755318361287835,0.015580002720507594,False,False
3.0192837071207803,3.262730190987204,0.14220605230146927,0.12138516555458728,0.2939350160376719,0.17528461279346663,0.02017537892152281,False,False
3.047240037742269,3.2925307439427134,0.11863506968891034,0.14326802246395995,0.27998841508700006,0.18450377846480864,0.015183515656204433,False,False
3.0751963683637578,3.3223204129143977,0.09394412908039822,0.08481615440571068,0.26520037359607274,0.12846615365263392,0.019496826642295725,False,False
3.1031526989852463,3.352099118888687,0.06813874109368079,0.115009026853451,0.24953862044953018,0.14798912143238238,0.014024438902550368,False,False
3.131109029606735,3.3818667834940417,0.04123029564049069,0.0718778487122305,0.23297432181168934,0.10446801526307269,0.015942644039338386,False,False
3.1590653602282237,3.4116233290201077,0.013236083390224501,0.04294822140199232,0.2154822734178405,0.07352590333268297,0.016259477939874395,False,False
3.1870216908497127,3.4413686784388546,-0.01582071409182144,-0.02973545044940308,0.19704107794315462,-0.000278148623391844,0.018420270104605008,False,False
3.214978021471201,3.471102755427956,-0.045911065590162906,-0.013635254769068891,0.1776333066589379,0.010814292492435013,0.015103801082958918,False,False
3.2429343520926897,3.5008254843967133,-0.07700016264186277,-0.11408646148467975,0.15724564465087087,-0.08888624154539784,0.018537348956472133,False,False
3.2708906827141786,3.530536790514849,-0.10904752254356988,-0.09848477586989988,0.13586901894186276,-0.07707968970855289,0.015483137841718314,False,False
3.298847013335667,3.5602365997445484,-0.142007121045327,-0.1281687768937838,0.11349870893285802,-0.10989937038674105,0.014096081280833811,False,False
3.326803343957156,3.589924838876175,-0.17582755341410616,-0.1478273090685539,0.090134438648137,-0.13195308565459263,0.012785912185533405,False,False
3.3547596745786445,3.6196014355681396,-0.21045222212410547,-0.1869212907626265,0.06578045034702476,-0.17225868391348434,0.01254741445389454,False,False
3.3827160052001335,3.649266318391463,-0.2458195489909679,-0.2221477354009621,0.04044555914112291,-0.2078092147373796,0.01273903983508122,False,False
3.410672335821622,3.6789194168796455,-0.28186320913055535,-0.32424405079752033,0.014143188334956591,-0.31050919966494983,0.013841790344270632,False,False
3.438628666443111,3.708560661584543,-0.3185123837117118,-0.32218289172721415,-0.013108614712130373,-0.31021815988268253,0.012113908806926782,False,False
3.4665849970645994,3.738189984139011,-0.3556920281132171,-0.3503706808844224,-0.041287182324129645,-0.3394787735804898,0.011490952368988228,False,False
3.4945413276860884,3.7678073173272266,-0.3933231518185243,-0.4430667154463567,-0.07036524988650633,-0.4326568975636068,0.01189398359004562,False,False
3.522497658307577,3.7974125951636646,-0.4313231062212823,-0.40175384588784524,-0.100310998822631,-0.393759500972829,0.0092517444001734,False,False
3.550453988929066,3.8270057529818624,-0.4696058765050059,-0.518099688727083,-0.13108811904537476,-0.5071321012343591,0.012747253582269857,False,False
3.5784103195505543,3.8565867275342463,-0.508082373935586,-0.5625024147178079,-0.16265589067970782,-0.5527141846664942,0.011950797599102447,False,False
3.606366650172043,3.8861554571044605,-0.5466607252963286,-0.5375527912167035,-0.19496928477196795,-0.529800756975524,0.009802853754074248,False,False
3.6343229807935318,3.9157118816338126,-0.585246556826278,-0.5799417395518446,-0.2279790826223753,-0.5732415868356175,0.009168594727966994,False,False
3.6622793114150203,3.945255942863679,-0.6237432709084672,-0.6382790425063551,-0.26163201329977803,-0.6314441260190755,0.009607570810381827,False,False
3.6902356420365092,3.9747875844959437,-0.6620523148970517,-0.6560672913628869,-0.29587090882179073,-0.649145547543001,0.009326329007090461,False,False
3.7181919726579977,4.004306752373797,-0.7000734428562737,-0.673134541326061,-0.3306348764097414,-0.6665320958424472,0.00884981027261933,False,False
3.7461483032794867,4.033813394685557,-0.7377049725756899,-0.689770658263522,-0.3658594871565455,-0.6837927636837597,0.008135959215747113,False,False
3.774104633900975,4.063307462194485,-0.7748440419690126,-0.7777824005651637,-0.40147698037695756,-0.7698662024111127,0.009767482517393122,False,False
3.802060964522464,4.0927889084979725,-0.8113868707792309,-0.7525824641445934,-0.4374164828440431,-0.7461370962930824,0.008154041222842467,False,False
3.8300172951439526,4.122257690319905,-0.8472290352979732,-0.8641086859951811,-0.4736042420532751,-0.8513700118686638,0.012299555185715572,False,False
3.8579736257654416,4.15171376784051,-0.8822657654384616,-0.9262149815564901,-0.5099638725968092,-0.9125143751621672,0.012810855255421194,False,False
3.88592995638693,4.181157105068542,-0.9163922748365914,-0.9526590938801147,-0.546416614675334,-0.9375871161633764,0.013085456126014361,False,False
3.913886287008419,4.21058767026129,-0.949504135538765,-0.9623120411300136,-0.5828816037237693,-0.9468361280744346,0.012778604936904692,False,False
3.9418426176299075,4.240005436398596,-0.9814977091077975,-0.9621660708125677,-0.6192761500801136,-0.9487941027108557,0.011197884008614545,False,False
3.969798948251396,4.269410381717895,-1.0122706454838233,-1.0078091866670227,-0.6555160275842056,-0.9916851714114427,0.01216099760054451,False,False
3.997755278872885,4.298802490318151,-1.0417224595352284,-1.0197323861302967,-0.6915157699551524,-1.0037911580978132,0.011650474517010179,False,False
4.0257116094943735,4.328181752841617,-1.0697551928137117,-1.0635713386623935,-0.7271889737629237,-1.043430424906591,0.013098614318123314,False,False
4.053667940115862,4.357548167243493,-1.0962741645173375,-1.1086872299712347,-0.7624486067812176,-1.0837626313201019,0.014267095640708272,False,False
4.081624270737351,4.386901739660804,-1.1211888110511232,-1.1239725631234676,-0.7972073204852493,-1.0975444142720447,0.014402887083313387,False,False
4.109580601358839,4.41624248539337,-1.144413607908852,-1.124413221510706,-0.8313777654398279,-1.1004107043088136,0.012949027399312363,False,False
4.137536931980328,4.44557043001131,-1.1658690610125537,-1.1711360789301233,-0.864872908309859,-1.1387509615607185,0.014581060158723957,False,False
4.165493262601817,4.474885610605391,-1.1854827473527274,-1.200142421833587,-0.8976063492174481,-1.1623020852137889,0.015022549302475596,False,False
4.193449593223306,4.5041880771986875,-1.2031903770753831,-1.1923511836408698,-0.929492638167091,-1.1592905183340951,0.013377689994708786,False,False
4.221405923844794,4.533477894340299,-1.218936841449081,-1.2370435931467954,-0.9604475892629122,-1.1914848142074368,0.014334758055901897,False,False
4.249362254466283,4.562755142904571,-1.2326772038803548,-1.2605254144236158,-0.9903885914497564,-1.2081423520089047,0.014076986490578425,False,False
4.277318585087772,4.5920199221222315,-1.2443775848540866,-1.2460611815110954,-1.01923491452288,-1.2013187743776146,0.012955342724831675,False,False
4.30527491570926,4.621272351873266,-1.254015886920277,-1.2454626492084984,-1.0469080091692096,-1.2046691054730378,0.011550061527377142,False,False
4.333231246330749,4.65051257527506,-1.2615823032035205,-1.2667243049836785,-1.0733317998263572,-1.219734145432985,0.0109625308993333,False,False
4.361187576952238,4.679740761603655,-1.267079552925299,-1.2837028042042495,-1.0984329691738348,-1.2310814710149136,0.010254564265007815,False,False
4.389143907573727,4.708957109590709,-1.2705227905867438,-1.2959741691377695,-1.1221412331040697,-1.2381662725714433,0.009746151953729632,False,False
4.417100238195215,4.738161851144104,-1.2719391421404909,-1.2597089359686795,-1.1443896050586744,-1.2243217923794865,0.007858152977980426,False,False
4.445056568816704,4.767355255546168,-1.2713668319170812,-1.2936412952628653,-1.1651146486579071,-1.2435819905439107,0.007492466253200436,False,False
4.473012899438193,4.796537634190164,-1.2688538783102983,-1.3128803574571162,-1.1842567175981256,-1.252415206460486,0.006878466023872987,False,False
4.500969230059682,4.825709345923277,-1.2644563540931888,-1.2390032414298526,-1.2017601818431702,-1.2246082483173129,0.0031856851090661387,False,False
4.52892556068117,4.854870803072672,-1.2582362283142785,-1.2869223385095359,-1.217573639190696,-1.2512517277656536,0.004359982291676778,False,False
4.556881891302659,4.884022478240605,-1.2502588303360824,-1.23628542278166,-1.2316501113533962,-1.2339888125937917,0.00040974337471166855,False,False
4.584838221924148,4.913164911964971,-1.2405900017942724,-1.2289338600544253,-1.2439472237575033,-1.2369748199219872,0.0013207264252579343,False,False
4.612794552545637,4.942298721353284,-1.2292930279069991,-1.2205640162004934,-1.2544273683266782,-1.2409202484135446,0.002928107487114251,False,False
4.640750883167125,4.971424609810873,-1.2164254642796277,-1.2072214717793097,-1.2630578485881585,-1.2448798738967652,0.004604592696679566,False,False
4.668707213788614,5.000543377998326,-1.2020359976129038,-1.186183568909581,-1.2698110065095083,-1.248075453776572,0.006395057649177249,False,False
4.696663544410103,5.029655936168755,-1.1861614969383694,-1.190655790519562,-1.2746643305482357,-1.2628762241959017,0.0037969389920803343,False,False
4.724619875031591,5.058763318052621,-1.168824424589121,-1.1808391895427222,-1.2776005444726082,-1.2732217777988515,0.0015885342290965498,False,False
4.75257620565308,5.08786669647656,-1.1500307815885167,-1.180665307580471,-1.2786076765898575,-1.2786059563382306,6.546642217220011e-07,False,False
4.780532536274569,5.116967400922886,-1.129768759234995,-1.118413818757258,-1.2776791090973596,-1.2672539645577159,0.004528834050785413,False,False
4.808488866896058,5.146066937258367,-1.1080082564205853,-1.1247761696087384,-1.2748136073529164,-1.242735066669765,0.012159954113972082,False,False
4.836445197517546,5.175167009884212,-1.084701400095352,-1.0607818305321834,-1.270015328941668,-1.1697185676383794,0.03139092309408542,False,False
4.864401528139035,5.204269546583932,-1.0597841742217948,-1.082169209658548,-1.2632938124990627,-1.1610602900555094,0.0267129283010743,False,False
4.892357858760524,5.233376726371549,-1.0331792210464013,-1.016512500336225,-1.2546639463313856,-1.0813871375831774,0.03391968679445423,False,False
4.920314189382013,5.262491010669084,-1.0047998286300484,-1.018076599479792,-1.2441459169572502,-1.070260422435238,0.02896847127721547,False,False
4.948270520003501,5.2916151781687635,-0.9745550619913987,-1.0153070179301356,-1.231765137774863,-1.054444844111965,0.023516878572386823,False,False
4.97622685062499,5.320752363761136,-0.9423559341445025,-0.9678327421736748,-1.2175521581404134,-1.0008303217247958,0.023032280137546546,False,False
5.0041831812464785,5.349906101933948,-0.9081224504457271,-0.9234453071616252,-1.2015425532223565,-0.9513060466949814,0.02173718193975588,False,False
5.032139511867967,5.379080375066816,-0.8717912980602263,-0.8502941190535835,-1.1837767950742122,-0.8729068919953074,0.02037332959088839,False,False
5.0600958424894555,5.40827966706107,-0.8333238952846689,-0.8405627517219127,-1.1643001054445976,-0.8592772750854192,0.017481841651083296,False,False
5.0880521731109445,5.43750902275008,-0.7927144662310451,-0.8049855539886528,-1.1431622909171373,-0.8208912845480318,0.015882417904823865,False,False
5.116008503732433,5.466774113529203,-0.74999776814326,-0.7582725772277554,-1.1204175610443856,-0.7730666933374145,0.01568524517029768,False,False
5.1439648343539215,5.49608130962152,-0.7052560741872168,-0.6688220311854146,-1.0961243302086796,-0.6809909116484097,0.014575031176363107,False,False
5.17192116497541,5.525437759350313,-0.6586250061806603,-0.6519523096035073,-1.0703450040085816,-0.6626997199661611,0.013475624828645727,False,False
5.199877495596899,5.554851475713959,-0.6102978209458017,-0.6374415343672416,-1.0431457510320392,-0.6458699514881848,0.01174311392541405,False,False
5.227833826218388,5.584331430445293,-0.5605277814522399,-0.5613308025419579,-1.0145962609363253,-0.5703122633121429,0.013006661922021878,False,False
5.255790156839876,5.6138876555738975,-0.5096282894076283,-0.4909628288331732,-0.9847694898099484,-0.49810439033951737,0.01247733968681719,False,False
5.283746487461365,5.6435313522836745,-0.4579705182262726,-0.4785292155546547,-0.9537413938428607,-0.48480951981322534,0.011622655325931819,False,False
5.311702818082854,5.673275006553372,-0.40597836224050277,-0.39289947798083286,-0.9215906523782094,-0.3996496635420701,0.012771031575074504,False,False
5.339659148704343,5.703132510666677,-0.3541206067377809,-0.391498402776155,-0.8883983814613498,-0.3980113772927565,0.011774156638476585,False,False
5.367615479325831,5.733119289160282,-0.30290032050622295,-0.2828257652560302,-0.8542478390397581,-0.29199686462946894,0.014266291961944566,False,False
5.39557180994732,5.76325242712054,-0.25284157444377464,-0.2669074649446343,-0.8192241230006445,-0.27485296113956914,0.013341133913213288,False,False
5.423528140568809,5.793550797917853,-0.2044736930128167,-0.17318104426079434,-0.7834138632613503,-0.1844235657546341,0.015578004706527857,False,False
5.451484471190297,5.82403518645933,-0.15831334712673295,-0.2039790103128701,-0.7469049091508725,-0.212057111286924,0.012930072701030956,False,False
5.479440801811786,5.854728402823243,-0.11484489578938725,-0.10516547472111831,-0.7097860133390903,-0.12090465962476526,0.017715392095381796,False,False
5.507397132433275,5.8856553796983135,-0.07449947941473628,-0.05566534406476008,-0.6721465135832742,-0.0722676287143586,0.01799109283701847,False,False
5.535353463054764,5.91684324538316,-0.03763346213919637,-0.06369197834981127,-0.63407601356926,-0.07791781887706617,0.015921731501791575,False,False
5.563309793676252,5.948321362219982,-0.004506917658416168,-0.013741402694143161,-0.5956640641272571,-0.029668053738301503,0.01643849212692622,False,False
5.591266124297741,5.980121318283019,0.02473704078584353,0.021390249786396948,-0.5569998460995202,0.003286807227138866,0.01724045556760201,False,False
5.61922245491923,6.012276857995053,0.05009116333880248,0.05655556012438744,-0.5181718561292209,0.035492107150213364,0.01830343914374072,False,False
5.647178785540719,6.0448237352341865,0.07170013079654175,0.059717835202235586,-0.479267596626634,0.03955539176650759,0.017051155978399832,False,False
5.675135116162207,6.0777994706125265,0.08987254419416994,0.14804043771093878,-0.440373271150477,0.11704750018426172,0.021766514959050395,False,False
5.703091446783696,6.1112429932305306,0.1050873957652714,0.06120829929701421,-0.40157348641881974,0.04301745435847894,0.015134739426144406,False,True
